game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
22100060,7,2pt,1,PT11M40.00S,11:40,Q1 11:40,0,0,1610612749.0,Antetokounmpo,MISS G. Antetokounmpo 10' driving Hook,,rebound,0,Low
22100060,8,rebound,1,PT11M37.00S,11:37,Q1 11:37,0,0,1610612750.0,Vanderbilt,J. Vanderbilt REBOUND (Off:0 Def:1),2pt missed,2pt made,0,Low
22100060,9,2pt,1,PT11M27.00S,11:27,Q1 11:27,0,2,1610612750.0,Edwards,A. Edwards 10' pullup bank Jump Shot (2 PTS) (J. Vanderbilt 1 AST),rebound,3pt missed,2,Low
22100060,11,3pt,1,PT11M16.00S,11:16,Q1 11:16,0,2,1610612749.0,Connaughton,MISS P. Connaughton 27' 3PT,2pt made,rebound,2,Low
22100060,12,rebound,1,PT11M14.00S,11:14,Q1 11:14,0,2,1610612749.0,Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),3pt missed,3pt missed,2,Low
22100060,13,3pt,1,PT11M11.00S,11:11,Q1 11:11,0,2,1610612749.0,Allen,MISS G. Allen 27' 3PT,rebound,rebound,2,Low
22100060,14,rebound,1,PT11M08.00S,11:08,Q1 11:08,0,2,1610612750.0,Vanderbilt,J. Vanderbilt REBOUND (Off:0 Def:2),3pt missed,2pt made,2,Low
22100060,15,2pt,1,PT11M05.00S,11:05,Q1 11:05,0,4,1610612750.0,Russell,D. Russell 20' running pullup Jump Shot (2 PTS),rebound,3pt made,4,Low
22100060,16,3pt,1,PT10M49.00S,10:49,Q1 10:49,3,4,1610612749.0,Connaughton,P. Connaughton 3PT  (3 PTS) (G. Hill 1 AST),2pt made,2pt made,1,Low
22100060,18,2pt,1,PT10M35.00S,10:35,Q1 10:35,3,6,1610612750.0,Russell,D. Russell 17' pullup Jump Shot (4 PTS),3pt made,2pt made,3,Low
22100060,20,2pt,1,PT10M14.00S,10:14,Q1 10:14,5,6,1610612749.0,Antetokounmpo,G. Antetokounmpo driving DUNK (2 PTS),2pt made,3pt made,1,Low
22100060,22,3pt,1,PT09M58.00S,09:58,Q1 09:58,5,9,1610612750.0,Russell,D. Russell 3PT  (7 PTS) (K. Towns 1 AST),2pt made,2pt made,4,Low
22100060,24,2pt,1,PT09M40.00S,09:40,Q1 09:40,7,9,1610612749.0,Middleton,K. Middleton 14' step back Jump Shot (2 PTS),3pt made,3pt made,2,Low
22100060,25,3pt,1,PT09M29.00S,09:29,Q1 09:29,7,12,1610612750.0,Russell,D. Russell 28' 3PT pullup (10 PTS),2pt made,turnover,5,Low
22100060,26,turnover,1,PT09M17.00S,09:17,Q1 09:17,7,12,1610612749.0,Hill,G. Hill bad pass TURNOVER (1 TO),3pt made,steal,5,Low
22100060,27,steal,1,PT09M17.00S,09:17,Q1 09:17,7,12,1610612750.0,Vanderbilt,J. Vanderbilt STEAL (1 STL),turnover,2pt made,5,Low
22100060,28,2pt,1,PT09M13.00S,09:13,Q1 09:13,7,14,1610612750.0,Vanderbilt,J. Vanderbilt running DUNK (2 PTS),steal,foul,7,Low
