game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
22000285,7,3pt,1,PT11M41.00S,11:41,Q1 11:41,0,0,1610612748.0,Robinson,MISS D. Robinson 25' pullup 3PT,,rebound,0,Low
22000285,8,rebound,1,PT11M38.00S,11:38,Q1 11:38,0,0,1610612748.0,Robinson,D. Robinson REBOUND (Off:1 Def:0),3pt missed,3pt made,0,Low
22000285,9,3pt,1,PT11M36.00S,11:36,Q1 11:36,3,0,1610612748.0,Robinson,D. Robinson 25' 3PT  (3 PTS),rebound,2pt made,3,Low
22000285,10,2pt,1,PT11M13.00S,11:13,Q1 11:13,3,2,1610612746.0,Ibaka,S. Ibaka 6' Hook (2 PTS) (L. Kennard 1 AST),3pt made,2pt missed,1,Low
22000285,12,2pt,1,PT11M04.00S,11:04,Q1 11:04,3,2,1610612748.0,Robinson,MISS D. Robinson 11' driving floating Shot,2pt made,rebound,1,Low
22000285,13,rebound,1,PT11M01.00S,11:01,Q1 11:01,3,2,1610612746.0,Mann,T. Mann REBOUND (Off:0 Def:1),2pt missed,turnover,1,Low
22000285,14,turnover,1,PT10M59.00S,10:59,Q1 10:59,3,2,1610612746.0,Mann,T. Mann traveling TURNOVER (1 TO),rebound,2pt missed,1,Low
22000285,15,2pt,1,PT10M41.00S,10:41,Q1 10:41,3,2,1610612748.0,Herro,MISS T. Herro driving Layup,turnover,rebound,1,Low
22000285,16,rebound,1,PT10M39.00S,10:39,Q1 10:39,3,2,1610612746.0,Ibaka,S. Ibaka REBOUND (Off:0 Def:1),2pt missed,2pt missed,1,Low
22000285,17,2pt,1,PT10M29.00S,10:29,Q1 10:29,3,2,1610612746.0,Kennard,MISS L. Kennard 16' pullup Shot,rebound,rebound,1,Low
22000285,18,rebound,1,PT10M27.00S,10:27,Q1 10:27,3,2,1610612748.0,Olynyk,K. Olynyk REBOUND (Off:0 Def:1),2pt missed,3pt made,1,Low
22000285,19,3pt,1,PT10M18.00S,10:18,Q1 10:18,6,2,1610612748.0,Olynyk,K. Olynyk 25' 3PT  (3 PTS) (B. Adebayo 1 AST),rebound,3pt missed,4,Low
22000285,21,3pt,1,PT09M59.00S,09:59,Q1 09:59,6,2,1610612746.0,Ibaka,MISS S. Ibaka 25' 3PT,3pt made,rebound,4,Low
22000285,22,rebound,1,PT09M57.00S,09:57,Q1 09:57,6,2,1610612748.0,Olynyk,K. Olynyk REBOUND (Off:0 Def:2),3pt missed,2pt missed,4,Low
22000285,23,2pt,1,PT09M49.00S,09:49,Q1 09:49,6,2,1610612748.0,Adebayo,MISS B. Adebayo 18' Jump Shot,rebound,rebound,4,Low
22000285,24,rebound,1,PT09M44.00S,09:44,Q1 09:44,6,2,1610612746.0,Batum,N. Batum REBOUND (Off:0 Def:1),2pt missed,3pt missed,4,Low
22000285,25,3pt,1,PT09M40.00S,09:40,Q1 09:40,6,2,1610612746.0,Kennard,MISS L. Kennard 26' step back 3PT,rebound,rebound,4,Low
22000285,26,rebound,1,PT09M38.00S,09:38,Q1 09:38,6,2,1610612748.0,Nunn,K. Nunn REBOUND (Off:0 Def:1),3pt missed,2pt made,4,Low
22000285,27,2pt,1,PT09M26.00S,09:26,Q1 09:26,8,2,1610612748.0,Nunn,K. Nunn 11' turnaround Jump Shot (2 PTS),rebound,3pt made,6,Low
22000285,28,3pt,1,PT09M06.00S,09:06,Q1 09:06,8,5,1610612746.0,Batum,N. Batum 24' 3PT  (3 PTS) (L. Kennard 2 AST),2pt made,3pt missed,3,Low
22000285,30,3pt,1,PT08M49.00S,08:49,Q1 08:49,8,5,1610612748.0,Herro,MISS T. Herro 3PT,3pt made,rebound,3,Low
22000285,31,rebound,1,PT08M47.00S,08:47,Q1 08:47,8,5,1610612746.0,Batum,N. Batum REBOUND (Off:0 Def:2),3pt missed,3pt missed,3,Low
22000285,32,3pt,1,PT08M34.00S,08:34,Q1 08:34,8,5,1610612746.0,Ibaka,MISS S. Ibaka 24' 3PT,rebound,rebound,3,Low
22000285,33,rebound,1,PT08M29.00S,08:29,Q1 08:29,8,5,1610612748.0,Herro,T. Herro REBOUND (Off:0 Def:1),3pt missed,2pt made,3,Low
22000285,34,2pt,1,PT08M21.00S,08:21,Q1 08:21,10,5,1610612748.0,Herro,T. Herro driving reverse Layup (2 PTS) (K. Olynyk 1 AST),rebound,2pt missed,5,Low
22000285,36,2pt,1,PT08M02.00S,08:02,Q1 08:02,10,5,1610612746.0,Mann,MISS T. Mann 10' step back Shot,2pt made,rebound,5,Low
22000285,37,rebound,1,PT07M59.00S,07:59,Q1 07:59,10,5,1610612748.0,Herro,T. Herro REBOUND (Off:0 Def:2),2pt missed,2pt missed,5,Low
22000285,38,2pt,1,PT07M50.00S,07:50,Q1 07:50,10,5,1610612748.0,Adebayo,MISS B. Adebayo 8' Jump Shot,rebound,rebound,5,Low
22000285,39,rebound,1,PT07M48.00S,07:48,Q1 07:48,10,5,1610612746.0,Batum,N. Batum REBOUND (Off:0 Def:3),2pt missed,2pt made,5,Low
22000285,40,2pt,1,PT07M30.00S,07:30,Q1 07:30,10,7,1610612746.0,Jackson,R. Jackson 18' step back Jump Shot (2 PTS),rebound,3pt missed,3,Low
22000285,41,3pt,1,PT07M20.00S,07:20,Q1 07:20,10,7,1610612748.0,Olynyk,MISS K. Olynyk 26' 3PT,2pt made,rebound,3,Low
22000285,42,rebound,1,PT07M18.00S,07:18,Q1 07:18,10,7,1610612746.0,Ibaka,S. Ibaka REBOUND (Off:0 Def:2),3pt missed,2pt missed,3,Low
22000285,43,2pt,1,PT07M06.00S,07:06,Q1 07:06,10,7,1610612746.0,Batum,MISS N. Batum 18' turnaround fadeaway Shot,rebound,rebound,3,Low
22000285,44,rebound,1,PT07M02.00S,07:02,Q1 07:02,10,7,1610612748.0,Herro,T. Herro REBOUND (Off:0 Def:3),2pt missed,3pt made,3,Low
22000285,45,3pt,1,PT06M56.00S,06:56,Q1 06:56,13,7,1610612748.0,Robinson,D. Robinson 25' 3PT  (6 PTS) (T. Herro 1 AST),rebound,timeout,6,Low
22000285,47,timeout,1,PT06M55.00S,06:55,Q1 06:55,13,7,1610612746.0,,LAC Timeout,3pt made,substitution,6,Low
22000285,48,substitution,1,PT06M55.00S,06:55,Q1 06:55,13,7,1610612748.0,Herro,SUB out: T. Herro,timeout,substitution,6,Low
22000285,49,substitution,1,PT06M55.00S,06:55,Q1 06:55,13,7,1610612748.0,Vincent,SUB in: G. Vincent,substitution,3pt missed,6,Low
22000285,50,3pt,1,PT06M41.00S,06:41,Q1 06:41,13,7,1610612746.0,Batum,MISS N. Batum 24' 3PT,substitution,rebound,6,Low
22000285,51,rebound,1,PT06M37.00S,06:37,Q1 06:37,13,7,1610612748.0,Robinson,D. Robinson REBOUND (Off:1 Def:1),3pt missed,2pt made,6,Low
22000285,52,2pt,1,PT06M29.00S,06:29,Q1 06:29,15,7,1610612748.0,Vincent,G. Vincent driving finger roll Layup (2 PTS),rebound,substitution,8,Low
22000285,54,substitution,1,PT06M18.00S,06:18,Q1 06:18,15,7,1610612746.0,Kennard,SUB out: L. Kennard,2pt made,substitution,8,Low
22000285,55,substitution,1,PT06M18.00S,06:18,Q1 06:18,15,7,1610612746.0,Mann,SUB out: T. Mann,substitution,substitution,8,Low
