game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
21500419,0,period,1,PT12M00.00S,12:00,Q1 12:00,0,0,1610612755.0,,Start of 1st Period (7:11 PM EST),,2pt missed,0,Low
21500419,4,2pt,1,PT11M34.00S,11:34,Q1 11:34,0,0,1610612763.0,Conley,MISS Conley 13' Jump Shot,period,rebound,0,Low
21500419,5,rebound,1,PT11M32.00S,11:32,Q1 11:32,0,0,1610612763.0,Green,Je. Green REBOUND (Off:1 Def:0),2pt missed,3pt made,0,Low
21500419,6,3pt,1,PT11M26.00S,11:26,Q1 11:26,0,3,1610612763.0,Conley,Conley 26' 3PT Jump Shot (3 PTS) (Gasol 1 AST),rebound,3pt made,3,Low
21500419,7,3pt,1,PT11M08.00S,11:08,Q1 11:08,3,3,1610612755.0,Canaan,Canaan 25' 3PT Jump Shot (3 PTS) (Wroten 1 AST),3pt made,foul,0,Low
21500419,8,foul,1,PT10M46.00S,10:46,Q1 10:46,3,3,1610612755.0,Grant,Grant P.FOUL (P1.T1) (J.Capers),3pt made,2pt missed,0,Low
21500419,9,2pt,1,PT10M37.00S,10:37,Q1 10:37,3,3,1610612763.0,Lee,MISS Lee 2' Layup,foul,block,0,Low
21500419,9,block,1,PT10M37.00S,10:37,Q1 10:37,3,3,1610612755.0,Canaan,Canaan BLOCK (1 BLK),2pt missed,rebound,0,Low
21500419,10,rebound,1,PT10M35.00S,10:35,Q1 10:35,3,3,1610612755.0,Covington,Covington REBOUND (Off:0 Def:1),block,2pt made,0,Low
21500419,11,2pt,1,PT10M31.00S,10:31,Q1 10:31,5,3,1610612755.0,Grant,Grant 1' Running Layup (2 PTS) (Covington 1 AST),rebound,2pt missed,2,Low
21500419,12,2pt,1,PT10M25.00S,10:25,Q1 10:25,5,3,1610612763.0,Barnes,MISS Barnes 1' Layup,2pt made,block,2,Low
21500419,12,block,1,PT10M25.00S,10:25,Q1 10:25,5,3,1610612755.0,Grant,Grant BLOCK (1 BLK),2pt missed,rebound,2,Low
21500419,13,rebound,1,PT10M21.00S,10:21,Q1 10:21,5,3,1610612755.0,Wroten,Wroten REBOUND (Off:0 Def:1),block,2pt missed,2,Low
21500419,14,2pt,1,PT10M05.00S,10:05,Q1 10:05,5,3,1610612755.0,Covington,MISS Covington 22' Jump Shot,rebound,block,2,Low
21500419,14,block,1,PT10M05.00S,10:05,Q1 10:05,5,3,1610612763.0,Barnes,Barnes BLOCK (1 BLK),2pt missed,rebound,2,Low
21500419,15,rebound,1,PT10M03.00S,10:03,Q1 10:03,5,3,1610612755.0,Covington,Covington REBOUND (Off:1 Def:1),block,2pt made,2,Low
21500419,16,2pt,1,PT10M02.00S,10:02,Q1 10:02,7,3,1610612755.0,Covington,Covington 2' Driving Layup (2 PTS),rebound,turnover,4,Low
21500419,17,turnover,1,PT09M43.00S,09:43,Q1 09:43,7,3,1610612763.0,Barnes,Barnes Bad Pass Turnover (P1.T1),2pt made,2pt missed,4,Low
21500419,18,2pt,1,PT09M27.00S,09:27,Q1 09:27,7,3,1610612755.0,Grant,MISS Grant 11' Turnaround Jump Shot,turnover,rebound,4,Low
21500419,19,rebound,1,PT09M24.00S,09:24,Q1 09:24,7,3,1610612763.0,Gasol,Gasol REBOUND (Off:0 Def:1),2pt missed,2pt missed,4,Low
21500419,20,2pt,1,PT09M09.00S,09:09,Q1 09:09,7,3,1610612763.0,Gasol,MISS Gasol 7' Jump Shot,rebound,2pt made,4,Low
21500419,21,2pt,1,PT09M07.00S,09:07,Q1 09:07,7,5,1610612763.0,Green,Je. Green 1' Layup (2 PTS),2pt missed,rebound,2,Low
21500419,22,rebound,1,PT09M07.00S,09:07,Q1 09:07,7,3,1610612763.0,Green,Je. Green REBOUND (Off:2 Def:0),2pt made,2pt missed,4,Low
21500419,23,2pt,1,PT08M58.00S,08:58,Q1 08:58,7,5,1610612755.0,Wroten,MISS Wroten 5' Jump Shot,rebound,block,2,Low
21500419,23,block,1,PT08M58.00S,08:58,Q1 08:58,7,5,1610612763.0,Barnes,Barnes BLOCK (2 BLK),2pt missed,rebound,2,Low
21500419,24,rebound,1,PT08M55.00S,08:55,Q1 08:55,7,5,1610612763.0,Barnes,Barnes REBOUND (Off:0 Def:1),block,2pt missed,2,Low
21500419,25,2pt,1,PT08M40.00S,08:40,Q1 08:40,7,5,1610612763.0,Gasol,MISS Gasol 9' Turnaround Jump Shot,rebound,rebound,2,Low
21500419,26,rebound,1,PT08M37.00S,08:37,Q1 08:37,7,5,1610612755.0,Grant,Grant REBOUND (Off:0 Def:1),2pt missed,foul,2,Low
21500419,27,foul,1,PT08M31.00S,08:31,Q1 08:31,7,5,1610612763.0,Barnes,Barnes P.FOUL (P1.T1) (B.Forte),rebound,foul,2,Low
21500419,28,foul,1,PT08M19.00S,08:19,Q1 08:19,7,5,1610612763.0,Gasol,Gasol Shooting Block Foul (P1.T2) (J.Capers),foul,freethrow,2,Low
21500419,29,freethrow,1,PT08M19.00S,08:19,Q1 08:19,8,5,1610612755.0,Covington,Covington Free Throw 1 of 2 (3 PTS),foul,freethrow,3,Low
21500419,31,freethrow,1,PT08M19.00S,08:19,Q1 08:19,9,5,1610612755.0,Covington,Covington Free Throw 2 of 2 (4 PTS),freethrow,2pt made,4,Low
21500419,33,2pt,1,PT08M03.00S,08:03,Q1 08:03,9,7,1610612763.0,Gasol,Gasol 7' Driving Hook Shot (2 PTS),freethrow,foul,2,Low
21500419,34,foul,1,PT08M03.00S,08:03,Q1 08:03,9,7,1610612755.0,Okafor,Okafor S.FOUL (P1.T2) (J.Orr),2pt made,freethrow,2,Low
21500419,35,freethrow,1,PT08M03.00S,08:03,Q1 08:03,9,8,1610612763.0,Gasol,Gasol Free Throw 1 of 1 (3 PTS),foul,foul,1,Low
21500419,37,foul,1,PT07M57.00S,07:57,Q1 07:57,9,8,1610612763.0,Green,Je. Green P.FOUL (P1.T3) (J.Capers),freethrow,2pt made,1,Low
21500419,38,2pt,1,PT07M47.00S,07:47,Q1 07:47,11,8,1610612755.0,Okafor,Okafor Cutting Dunk Shot (2 PTS) (Covington 2 AST),foul,2pt missed,3,Low
21500419,39,2pt,1,PT07M35.00S,07:35,Q1 07:35,11,8,1610612763.0,Conley,MISS Conley 1' Layup,2pt made,rebound,3,Low
21500419,40,rebound,1,PT07M32.00S,07:32,Q1 07:32,11,8,1610612755.0,Wroten,Wroten REBOUND (Off:0 Def:2),2pt missed,turnover,3,Low
21500419,41,turnover,1,PT07M29.00S,07:29,Q1 07:29,11,8,1610612755.0,Wroten,Wroten Bad Pass Turnover (P1.T1),rebound,steal,3,Low
21500419,41,steal,1,PT07M29.00S,07:29,Q1 07:29,11,8,1610612763.0,Green,Je. Green STEAL (1 STL),turnover,2pt made,3,Low
21500419,42,2pt,1,PT07M24.00S,07:24,Q1 07:24,11,10,1610612763.0,Lee,Lee Running Dunk (2 PTS) (Conley 1 AST),steal,3pt missed,1,Low
21500419,43,3pt,1,PT07M11.00S,07:11,Q1 07:11,11,10,1610612755.0,Covington,MISS Covington 27' 3PT Jump Shot,2pt made,rebound,1,Low
21500419,44,rebound,1,PT07M10.00S,07:10,Q1 07:10,11,10,1610612763.0,,TEAM defensive REBOUND,3pt missed,3pt missed,1,Low
21500419,45,3pt,1,PT06M54.00S,06:54,Q1 06:54,11,10,1610612763.0,Barnes,MISS Barnes 24' 3PT Jump Shot,rebound,rebound,1,Low
21500419,46,rebound,1,PT06M51.00S,06:51,Q1 06:51,11,10,1610612755.0,Okafor,Okafor REBOUND (Off:0 Def:1),3pt missed,2pt missed,1,Low
21500419,47,2pt,1,PT06M44.00S,06:44,Q1 06:44,11,10,1610612755.0,Okafor,MISS Okafor 13' Jump Shot,rebound,rebound,1,Low
