game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
21400388,0,period,1,PT12M00.00S,12:00,Q1 12:00,0,0,1610612748.0,,Start of 1st Period (7:42 PM EST),,2pt missed,0,Low
21400388,2,2pt,1,PT11M38.00S,11:38,Q1 11:38,0,0,1610612764.0,Gortat,MISS Gortat 9' Turnaround Jump Shot,period,rebound,0,Low
21400388,3,rebound,1,PT11M37.00S,11:37,Q1 11:37,0,0,1610612748.0,Deng,Deng REBOUND (Off:0 Def:1),2pt missed,turnover,0,Low
21400388,4,turnover,1,PT11M23.00S,11:23,Q1 11:23,0,0,1610612748.0,Deng,Deng Bad Pass Turnover (P1.T1),rebound,2pt made,0,Low
21400388,5,2pt,1,PT11M08.00S,11:08,Q1 11:08,0,2,1610612764.0,Gortat,Gortat 10' Jump Shot (2 PTS) (Beal 1 AST),turnover,2pt missed,2,Low
21400388,6,2pt,1,PT10M42.00S,10:42,Q1 10:42,0,0,1610612748.0,Chalmers,MISS Chalmers 9' Driving Jump Shot,2pt made,rebound,0,Low
21400388,7,rebound,1,PT10M41.00S,10:41,Q1 10:41,0,0,1610612748.0,Chalmers,Chalmers REBOUND (Off:1 Def:0),2pt missed,turnover,0,Low
21400388,8,turnover,1,PT10M41.00S,10:41,Q1 10:41,0,0,0.0,,HEAT Turnover: Shot Clock (T#2),rebound,2pt missed,0,Low
21400388,9,2pt,1,PT10M27.00S,10:27,Q1 10:27,0,0,1610612764.0,Gortat,MISS Gortat 16' Jump Shot,turnover,rebound,0,Low
21400388,10,rebound,1,PT10M26.00S,10:26,Q1 10:26,0,0,1610612748.0,Wade,Wade REBOUND (Off:0 Def:1),2pt missed,3pt made,0,Low
21400388,11,3pt,1,PT10M20.00S,10:20,Q1 10:20,3,2,1610612748.0,Chalmers,Chalmers 25' 3PT Jump Shot (3 PTS) (Wade 1 AST),rebound,2pt missed,1,Low
21400388,12,2pt,1,PT10M01.00S,10:01,Q1 10:01,0,0,1610612764.0,Beal,MISS Beal 10' Jump Shot,3pt made,2pt missed,0,Low
21400388,13,2pt,1,PT09M59.00S,09:59,Q1 09:59,0,0,1610612764.0,Humphries,MISS Humphries 1' Tip Shot,2pt missed,rebound,0,Low
21400388,14,rebound,1,PT09M59.00S,09:59,Q1 09:59,0,0,1610612764.0,Humphries,Humphries REBOUND (Off:1 Def:0),2pt missed,rebound,0,Low
21400388,15,rebound,1,PT09M58.00S,09:58,Q1 09:58,0,0,1610612764.0,Gortat,Gortat REBOUND (Off:1 Def:0),rebound,foul,0,Low
21400388,16,foul,1,PT09M53.00S,09:53,Q1 09:53,0,0,1610612748.0,Deng,Deng P.FOUL (P1.T1),rebound,3pt made,0,Low
21400388,17,3pt,1,PT09M43.00S,09:43,Q1 09:43,3,5,1610612764.0,Pierce,Pierce 25' 3PT Jump Shot (3 PTS) (Gortat 1 AST),foul,3pt missed,2,Low
21400388,18,3pt,1,PT09M21.00S,09:21,Q1 09:21,0,0,1610612748.0,Williams,MISS Shaw. Williams 24' 3PT Jump Shot,3pt made,rebound,0,Low
21400388,19,rebound,1,PT09M20.00S,09:20,Q1 09:20,0,0,1610612764.0,Beal,Beal REBOUND (Off:0 Def:1),3pt missed,2pt missed,0,Low
21400388,20,2pt,1,PT09M10.00S,09:10,Q1 09:10,0,0,1610612764.0,Pierce,MISS Pierce 12' Driving Jump Shot,rebound,rebound,0,Low
21400388,21,rebound,1,PT09M09.00S,09:09,Q1 09:09,0,0,1610612764.0,,TEAM offensive REBOUND,2pt missed,2pt missed,0,Low
21400388,22,2pt,1,PT08M55.00S,08:55,Q1 08:55,0,0,1610612764.0,Humphries,MISS Humphries 2' Layup,rebound,block,0,Low
21400388,22,block,1,PT08M55.00S,08:55,Q1 08:55,0,0,1610612748.0,Andersen,Andersen BLOCK (1 BLK),2pt missed,rebound,0,Low
21400388,23,rebound,1,PT08M54.00S,08:54,Q1 08:54,0,0,1610612748.0,Andersen,Andersen REBOUND (Off:0 Def:1),block,3pt made,0,Low
21400388,24,3pt,1,PT08M43.00S,08:43,Q1 08:43,6,5,1610612748.0,Williams,Shaw. Williams 25' 3PT Jump Shot (3 PTS) (Chalmers 1 AST),rebound,2pt made,1,Low
21400388,25,2pt,1,PT08M30.00S,08:30,Q1 08:30,6,7,1610612764.0,Beal,Beal 1' Alley Oop Layup (2 PTS) (Wall 1 AST),3pt made,2pt made,1,Low
21400388,26,2pt,1,PT08M16.00S,08:16,Q1 08:16,8,7,1610612748.0,Chalmers,Chalmers 1' Driving Layup (5 PTS),2pt made,2pt made,1,Low
21400388,27,2pt,1,PT08M09.00S,08:09,Q1 08:09,8,9,1610612764.0,Humphries,Humphries  Dunk (2 PTS) (Wall 2 AST),2pt made,2pt made,1,Low
21400388,28,2pt,1,PT07M55.00S,07:55,Q1 07:55,10,9,1610612748.0,Andersen,Andersen  Alley Oop Dunk (2 PTS) (Chalmers 2 AST),2pt made,2pt missed,1,Low
21400388,29,2pt,1,PT07M43.00S,07:43,Q1 07:43,0,0,1610612764.0,Beal,MISS Beal 18' Jump Shot,2pt made,rebound,0,Low
21400388,30,rebound,1,PT07M42.00S,07:42,Q1 07:42,0,0,1610612748.0,Deng,Deng REBOUND (Off:0 Def:2),2pt missed,2pt missed,0,Low
21400388,31,2pt,1,PT07M32.00S,07:32,Q1 07:32,0,0,1610612748.0,Wade,MISS Wade 11' Jump Bank Shot,rebound,rebound,0,Low
21400388,32,rebound,1,PT07M31.00S,07:31,Q1 07:31,0,0,1610612764.0,Gortat,Gortat REBOUND (Off:1 Def:1),2pt missed,3pt missed,0,Low
21400388,33,3pt,1,PT07M25.00S,07:25,Q1 07:25,0,0,1610612764.0,Beal,MISS Beal 24' 3PT Jump Shot,rebound,rebound,0,Low
21400388,34,rebound,1,PT07M24.00S,07:24,Q1 07:24,0,0,1610612748.0,Wade,Wade REBOUND (Off:0 Def:2),3pt missed,2pt missed,0,Low
21400388,35,2pt,1,PT07M14.00S,07:14,Q1 07:14,0,0,1610612748.0,Wade,MISS Wade 19' Pullup Jump Shot,rebound,rebound,0,Low
21400388,36,rebound,1,PT07M13.00S,07:13,Q1 07:13,0,0,1610612764.0,Wall,Wall REBOUND (Off:0 Def:1),2pt missed,2pt made,0,Low
21400388,37,2pt,1,PT07M08.00S,07:08,Q1 07:08,10,11,1610612764.0,Gortat,Gortat 1' Layup (4 PTS) (Wall 3 AST),rebound,2pt missed,1,Low
21400388,38,2pt,1,PT06M50.00S,06:50,Q1 06:50,0,0,1610612748.0,Deng,MISS Deng 5' Running Hook Shot,2pt made,rebound,0,Low
21400388,39,rebound,1,PT06M49.00S,06:49,Q1 06:49,0,0,1610612748.0,,TEAM offensive REBOUND,2pt missed,foul,0,Low
21400388,40,foul,1,PT06M49.00S,06:49,Q1 06:49,0,0,1610612764.0,Gortat,Gortat P.FOUL (P1.T1),rebound,substitution,0,Low
21400388,41,substitution,1,PT06M49.00S,06:49,Q1 06:49,0,0,1610612748.0,Chalmers,SUB out: M. Chalmers,foul,substitution,0,Low
21400388,42,substitution,1,PT06M49.00S,06:49,Q1 06:49,0,0,1610612748.0,Cole,SUB in: N. Cole,substitution,2pt made,0,Low
21400388,44,2pt,1,PT06M30.00S,06:30,Q1 06:30,12,11,1610612748.0,Andersen,Andersen  Dunk (4 PTS) (Wade 2 AST),substitution,foul,1,Low
21400388,45,foul,1,PT06M30.00S,06:30,Q1 06:30,0,0,1610612764.0,Gortat,Gortat S.FOUL (P2.T2),2pt made,freethrow,0,Low
21400388,47,freethrow,1,PT06M30.00S,06:30,Q1 06:30,13,11,1610612748.0,Andersen,Andersen Free Throw 1 of 1 (5 PTS),foul,substitution,2,Low
21400388,46,substitution,1,PT06M30.00S,06:30,Q1 06:30,0,0,1610612764.0,Gortat,SUB: Nene FOR Gortat,substitution,timeout,0,Low
21400388,49,timeout,1,PT06M25.00S,06:25,Q1 06:25,0,0,1610612764.0,,Wizards Timeout: Regular (Reg.1 Short 0),substitution,2pt missed,0,Low
21400388,53,2pt,1,PT06M10.00S,06:10,Q1 06:10,0,0,1610612764.0,Beal,MISS Beal 1' Driving Layup,timeout,rebound,0,Low
21400388,55,rebound,1,PT06M09.00S,06:09,Q1 06:09,0,0,1610612764.0,Humphries,Humphries REBOUND (Off:2 Def:0),2pt missed,2pt made,0,Low
21400388,54,2pt,1,PT06M08.00S,06:08,Q1 06:08,13,13,1610612764.0,Humphries,Humphries 1' Tip Shot (4 PTS),rebound,2pt made,0,Low
21400388,56,2pt,1,PT05M51.00S,05:51,Q1 05:51,15,13,1610612748.0,Deng,Deng 16' Jump Shot (2 PTS) (Cole 1 AST),2pt made,foul,2,Low
21400388,57,foul,1,PT05M34.00S,05:34,Q1 05:34,0,0,1610612748.0,Williams,Shaw. Williams Personal Block Foul (P1.T2),2pt made,substitution,0,Low
21400388,58,substitution,1,PT05M34.00S,05:34,Q1 05:34,0,0,1610612748.0,Andersen,SUB out: C. Andersen,foul,substitution,0,Low
21400388,59,substitution,1,PT05M34.00S,05:34,Q1 05:34,0,0,1610612748.0,Hamilton,SUB in: J. Hamilton,substitution,turnover,0,Low
21400388,59,turnover,1,PT05M18.00S,05:18,Q1 05:18,0,0,1610612764.0,Humphries,Humphries Bad Pass Turnover (P1.T1),substitution,steal,0,Low
21400388,59,steal,1,PT05M18.00S,05:18,Q1 05:18,0,0,1610612748.0,Cole,Cole STEAL (1 STL),turnover,2pt missed,0,Low
21400388,60,2pt,1,PT05M13.00S,05:13,Q1 05:13,0,0,1610612748.0,Cole,MISS Cole 1' Driving Layup,steal,rebound,0,Low
21400388,61,rebound,1,PT05M12.00S,05:12,Q1 05:12,0,0,1610612748.0,Hamilton,Hamilton REBOUND (Off:1 Def:0),2pt missed,2pt missed,0,Low
21400388,62,2pt,1,PT04M56.00S,04:56,Q1 04:56,0,0,1610612748.0,Wade,MISS Wade 1' Driving Layup,rebound,rebound,0,Low
21400388,63,rebound,1,PT04M55.00S,04:55,Q1 04:55,0,0,1610612764.0,Hilario,Nene REBOUND (Off:0 Def:1),2pt missed,3pt missed,0,Low
21400388,64,3pt,1,PT04M47.00S,04:47,Q1 04:47,0,0,1610612764.0,Pierce,MISS Pierce 24' 3PT Jump Shot,rebound,rebound,0,Low
21400388,65,rebound,1,PT04M46.00S,04:46,Q1 04:46,0,0,1610612748.0,Deng,Deng REBOUND (Off:0 Def:3),3pt missed,3pt made,0,Low
21400388,66,3pt,1,PT04M24.00S,04:24,Q1 04:24,18,13,1610612748.0,Williams,Shaw. Williams  3PT Jump Shot (6 PTS) (Cole 2 AST),rebound,substitution,5,Low
21400388,69,substitution,1,PT04M07.00S,04:07,Q1 04:07,0,0,1610612764.0,Humphries,SUB out: K. Humphries,3pt made,substitution,0,Low
21400388,70,substitution,1,PT04M07.00S,04:07,Q1 04:07,0,0,1610612748.0,Williams,SUB out: S. Williams,substitution,substitution,0,Low
21400388,71,substitution,1,PT04M07.00S,04:07,Q1 04:07,0,0,1610612748.0,Wade,SUB out: D. Wade,substitution,substitution,0,Low
21400388,72,substitution,1,PT04M07.00S,04:07,Q1 04:07,0,0,1610612764.0,Seraphin,SUB in: K. Seraphin,substitution,substitution,0,Low
21400388,73,substitution,1,PT04M07.00S,04:07,Q1 04:07,0,0,1610612748.0,Haslem,SUB in: U. Haslem,substitution,substitution,0,Low
21400388,74,substitution,1,PT04M07.00S,04:07,Q1 04:07,0,0,1610612748.0,Chalmers,SUB in: M. Chalmers,substitution,3pt missed,0,Low
21400388,72,3pt,1,PT03M56.00S,03:56,Q1 03:56,0,0,1610612764.0,Wall,MISS Wall 25' 3PT Jump Shot,substitution,rebound,0,Low
21400388,73,rebound,1,PT03M55.00S,03:55,Q1 03:55,0,0,1610612764.0,Beal,Beal REBOUND (Off:1 Def:1),3pt missed,2pt made,0,Low
21400388,74,2pt,1,PT03M44.00S,03:44,Q1 03:44,18,15,1610612764.0,Beal,Beal 1' Driving Finger Roll Layup (4 PTS) (Pierce 1 AST),rebound,foul,3,Low
21400388,75,foul,1,PT03M44.00S,03:44,Q1 03:44,0,0,1610612748.0,Cole,Cole S.FOUL (P1.T3),2pt made,foul,0,Low
