game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
22300252,7,3pt,1,PT11M41.00S,11:41,Q1 11:41,3,0,1610612743.0,Porter Jr.,M. Porter Jr. 24' 3PT step back (3 PTS) (J. Holiday 1 AST),,3pt missed,3,Medium
22300252,9,3pt,1,PT11M14.00S,11:14,Q1 11:14,3,0,1610612759.0,Collins,MISS Z. Collins 24' 3PT,3pt made,rebound,3,Medium
22300252,10,rebound,1,PT11M11.00S,11:11,Q1 11:11,3,0,1610612759.0,,TEAM offensive REBOUND,3pt missed,foul,3,Medium
22300252,11,foul,1,PT11M11.00S,11:11,Q1 11:11,3,0,1610612743.0,Holiday,J. Holiday loose ball personal FOUL (1 PF),rebound,2pt made,3,Medium
22300252,13,2pt,1,PT11M02.00S,11:02,Q1 11:02,3,2,1610612759.0,Wembanyama,V. Wembanyama 15' fadeaway Jump Shot (2 PTS),foul,turnover,1,Medium
22300252,14,turnover,1,PT10M50.00S,10:50,Q1 10:50,3,2,1610612743.0,Jackson,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),2pt made,2pt missed,1,Medium
22300252,15,2pt,1,PT10M30.00S,10:30,Q1 10:30,3,2,1610612759.0,Wembanyama,MISS V. Wembanyama 20' pullup Shot,turnover,rebound,1,Medium
22300252,16,rebound,1,PT10M26.00S,10:26,Q1 10:26,3,2,1610612743.0,Jackson,R. Jackson REBOUND (Off:0 Def:1),2pt missed,2pt missed,1,Medium
22300252,17,2pt,1,PT10M16.00S,10:16,Q1 10:16,3,2,1610612743.0,Jackson,MISS R. Jackson driving reverse Layup - blocked,rebound,block,1,Medium
22300252,18,block,1,PT10M16.00S,10:16,Q1 10:16,3,2,1610612759.0,Wembanyama,V. Wembanyama BLOCK (1 BLK),2pt missed,rebound,1,Medium
22300252,19,rebound,1,PT10M14.00S,10:14,Q1 10:14,3,2,1610612759.0,Wembanyama,V. Wembanyama REBOUND (Off:0 Def:1),block,3pt made,1,Medium
22300252,20,3pt,1,PT10M10.00S,10:10,Q1 10:10,3,5,1610612759.0,Wembanyama,V. Wembanyama 26' 3PT running (5 PTS) (J. Sochan 1 AST),rebound,foul,2,Medium
22300252,22,foul,1,PT09M58.00S,09:58,Q1 09:58,3,5,1610612759.0,Collins,Z. Collins personal FOUL (1 PF),3pt made,2pt made,2,Medium
22300252,24,2pt,1,PT09M54.00S,09:54,Q1 09:54,5,5,1610612743.0,Porter Jr.,M. Porter Jr. 17' Jump Shot (5 PTS) (R. Jackson 1 AST),foul,2pt missed,0,Medium
22300252,26,2pt,1,PT09M35.00S,09:35,Q1 09:35,5,5,1610612759.0,Wembanyama,MISS V. Wembanyama 19' Jump Shot,2pt made,rebound,0,Medium
22300252,27,rebound,1,PT09M32.00S,09:32,Q1 09:32,5,5,1610612743.0,Jokic,N. Jokic REBOUND (Off:0 Def:1),2pt missed,turnover,0,Medium
22300252,28,turnover,1,PT09M28.00S,09:28,Q1 09:28,5,5,1610612743.0,Jokic,N. Jokic bad pass TURNOVER (1 TO),rebound,steal,0,Medium
22300252,29,steal,1,PT09M28.00S,09:28,Q1 09:28,5,5,1610612759.0,Wembanyama,V. Wembanyama STEAL (1 STL),turnover,foul,0,Medium
22300252,30,foul,1,PT09M25.00S,09:25,Q1 09:25,5,5,1610612743.0,Caldwell-Pope,K. Caldwell-Pope shooting personal FOUL (1 PF) (Wembanyama 2 FT),steal,freethrow,0,Medium
