game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
22300457,8,2pt,1,PT11M38.00S,11:38,Q1 11:38,0,2,1610612742.0,Irving,K. Irving driving Layup (2 PTS) (L. Doncic 1 AST),,3pt made,2,Medium
22300457,10,3pt,1,PT11M20.00S,11:20,Q1 11:20,3,2,1610612762.0,Fontecchio,S. Fontecchio 26' 3PT  (3 PTS) (C. Sexton 1 AST),2pt made,3pt missed,1,Medium
22300457,12,3pt,1,PT11M06.00S,11:06,Q1 11:06,3,2,1610612742.0,Doncic,MISS L. Doncic 26' step back 3PT,3pt made,rebound,1,Medium
22300457,13,rebound,1,PT11M03.00S,11:03,Q1 11:03,3,2,1610612762.0,Dunn,K. Dunn REBOUND (Off:0 Def:1),3pt missed,3pt missed,1,Medium
22300457,14,3pt,1,PT10M58.00S,10:58,Q1 10:58,3,2,1610612762.0,Collins,MISS J. Collins running 3PT,rebound,rebound,1,Medium
22300457,15,rebound,1,PT10M54.00S,10:54,Q1 10:54,3,2,1610612742.0,Lively II,D. Lively II REBOUND (Off:0 Def:1),3pt missed,2pt made,1,Medium
22300457,16,2pt,1,PT10M44.00S,10:44,Q1 10:44,3,4,1610612742.0,Doncic,L. Doncic driving Layup (2 PTS),rebound,2pt missed,1,Medium
22300457,17,2pt,1,PT10M25.00S,10:25,Q1 10:25,3,4,1610612762.0,Sexton,MISS C. Sexton 18' Jump Shot,2pt made,rebound,1,Medium
22300457,18,rebound,1,PT10M23.00S,10:23,Q1 10:23,3,4,1610612742.0,Doncic,L. Doncic REBOUND (Off:0 Def:1),2pt missed,2pt missed,1,Medium
22300457,19,2pt,1,PT10M16.00S,10:16,Q1 10:16,3,4,1610612742.0,Irving,MISS K. Irving 15' pullup Shot,rebound,rebound,1,Medium
22300457,20,rebound,1,PT10M13.00S,10:13,Q1 10:13,3,4,1610612762.0,Collins,J. Collins REBOUND (Off:0 Def:1),2pt missed,3pt made,1,Medium
22300457,21,3pt,1,PT10M09.00S,10:09,Q1 10:09,6,4,1610612762.0,Fontecchio,S. Fontecchio 25' 3PT running (6 PTS) (C. Sexton 2 AST),rebound,2pt made,2,Medium
22300457,23,2pt,1,PT09M46.00S,09:46,Q1 09:46,6,6,1610612742.0,Jones Jr.,D. Jones Jr. driving Layup (2 PTS) (D. Exum 1 AST),3pt made,3pt missed,0,Medium
22300457,25,3pt,1,PT09M31.00S,09:31,Q1 09:31,6,6,1610612762.0,Fontecchio,MISS S. Fontecchio 24' 3PT,2pt made,rebound,0,Medium
22300457,26,rebound,1,PT09M29.00S,09:29,Q1 09:29,6,6,1610612742.0,Doncic,L. Doncic REBOUND (Off:0 Def:2),3pt missed,3pt missed,0,Medium
22300457,27,3pt,1,PT09M21.00S,09:21,Q1 09:21,6,6,1610612742.0,Doncic,MISS L. Doncic 24' step back 3PT,rebound,rebound,0,Medium
22300457,28,rebound,1,PT09M16.00S,09:16,Q1 09:16,6,6,1610612742.0,,TEAM offensive REBOUND,3pt missed,2pt missed,0,Medium
