game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
21600345,0,period,1,PT12M00.00S,12:00,Q1 12:00,0,0,1610612758.0,,Start of 1st Period (10:39 PM EST),,3pt missed,0,Low
21600345,2,3pt,1,PT11M41.00S,11:41,Q1 11:41,0,0,1610612752.0,Anthony,MISS Anthony 25' 3PT Jump Shot,period,rebound,0,Low
21600345,3,rebound,1,PT11M40.00S,11:40,Q1 11:40,0,0,1610612758.0,McLemore,McLemore REBOUND (Off:0 Def:1),3pt missed,foul,0,Low
21600345,4,foul,1,PT11M26.00S,11:26,Q1 11:26,0,0,1610612752.0,Lee,Lee S.FOUL (P1.T1) (B.Adams),rebound,freethrow,0,Low
21600345,5,freethrow,1,PT11M26.00S,11:26,Q1 11:26,1,0,1610612758.0,Cousins,Cousins Free Throw 1 of 2 (1 PTS),foul,freethrow,1,Low
21600345,7,freethrow,1,PT11M26.00S,11:26,Q1 11:26,2,0,1610612758.0,Cousins,Cousins Free Throw 2 of 2 (2 PTS),freethrow,2pt missed,2,Low
21600345,9,2pt,1,PT11M14.00S,11:14,Q1 11:14,0,0,1610612752.0,Lee,MISS Lee 17' Pullup Jump Shot,freethrow,rebound,0,Low
21600345,10,rebound,1,PT11M14.00S,11:14,Q1 11:14,0,0,1610612758.0,Koufos,Koufos REBOUND (Off:0 Def:1),2pt missed,2pt missed,0,Low
21600345,11,2pt,1,PT11M01.00S,11:01,Q1 11:01,0,0,1610612758.0,Cousins,MISS Cousins 9' Jump Shot,rebound,block,0,Low
21600345,11,block,1,PT11M01.00S,11:01,Q1 11:01,0,0,1610612752.0,Noah,Noah BLOCK (1 BLK),2pt missed,rebound,0,Low
21600345,12,rebound,1,PT11M00.00S,11:00,Q1 11:00,0,0,1610612752.0,Porzingis,Porzingis REBOUND (Off:0 Def:1),block,turnover,0,Low
