game_id,actionNumber,actionType,period,clock,clock_display,game_clock,scoreHome,scoreAway,teamId,playerName,description,previous_action,next_action,score_margin,leverage_bucket
21600101,0,period,1,PT12M00.00S,12:00,Q1 12:00,0,0,1610612751.0,,Start of 1st Period (7:41 PM EST),,2pt made,0,Low
21600101,2,2pt,1,PT11M47.00S,11:47,Q1 11:47,2,0,1610612751.0,Lopez,Lopez  Dunk (2 PTS) (Bogdanovic 1 AST),period,turnover,2,Low
21600101,3,turnover,1,PT11M33.00S,11:33,Q1 11:33,0,0,1610612750.0,LaVine,LaVine Step Out of Bounds Turnover (P1.T1),2pt made,3pt missed,0,Low
21600101,4,3pt,1,PT11M19.00S,11:19,Q1 11:19,0,0,1610612751.0,Lopez,MISS Lopez  3PT Jump Shot,turnover,rebound,0,Low
21600101,5,rebound,1,PT11M18.00S,11:18,Q1 11:18,0,0,1610612750.0,Dunn,Dunn REBOUND (Off:0 Def:1),3pt missed,turnover,0,Low
21600101,6,turnover,1,PT11M14.00S,11:14,Q1 11:14,0,0,1610612750.0,Dunn,Dunn Lost Ball Turnover (P1.T2),rebound,steal,0,Low
21600101,6,steal,1,PT11M14.00S,11:14,Q1 11:14,0,0,1610612751.0,Booker,Booker STEAL (1 STL),turnover,foul,0,Low
21600101,7,foul,1,PT11M11.00S,11:11,Q1 11:11,0,0,1610612750.0,Dunn,Dunn S.FOUL (P1.T1) (N.Buchert),steal,freethrow,0,Low
21600101,8,freethrow,1,PT11M11.00S,11:11,Q1 11:11,3,0,1610612751.0,Hollis-Jefferson,Hollis-Jefferson Free Throw 1 of 2 (1 PTS),foul,freethrow,3,Low
21600101,10,freethrow,1,PT11M11.00S,11:11,Q1 11:11,4,0,1610612751.0,Hollis-Jefferson,Hollis-Jefferson Free Throw 2 of 2 (2 PTS),freethrow,2pt made,4,Low
21600101,12,2pt,1,PT10M54.00S,10:54,Q1 10:54,4,2,1610612750.0,Wiggins,Wiggins  Cutting Dunk Shot (2 PTS) (Dieng 1 AST),freethrow,foul,2,Low
21600101,13,foul,1,PT10M45.00S,10:45,Q1 10:45,0,0,1610612751.0,Lopez,Lopez OFF.Foul (P1) (S.Twardoski),2pt made,turnover,0,Low
21600101,14,turnover,1,PT10M45.00S,10:45,Q1 10:45,0,0,1610612751.0,Lopez,Lopez Foul Turnover (P1.T1),foul,2pt made,0,Low
21600101,15,2pt,1,PT10M31.00S,10:31,Q1 10:31,4,4,1610612750.0,Towns,Towns 3' Layup (2 PTS) (Wiggins 1 AST),turnover,2pt made,0,Low
21600101,16,2pt,1,PT10M22.00S,10:22,Q1 10:22,6,4,1610612751.0,Lopez,Lopez 2' Alley Oop Layup (4 PTS) (Whitehead 1 AST),2pt made,2pt missed,2,Low
21600101,17,2pt,1,PT10M08.00S,10:08,Q1 10:08,0,0,1610612750.0,LaVine,MISS LaVine 21' Jump Shot,2pt made,rebound,0,Low
21600101,18,rebound,1,PT10M07.00S,10:07,Q1 10:07,0,0,1610612751.0,Whitehead,Whitehead REBOUND (Off:0 Def:1),2pt missed,3pt made,0,Low
21600101,19,3pt,1,PT09M59.00S,09:59,Q1 09:59,9,4,1610612751.0,Lopez,Lopez 24' 3PT Jump Shot (7 PTS) (Whitehead 2 AST),rebound,turnover,5,Low
21600101,20,turnover,1,PT09M45.00S,09:45,Q1 09:45,0,0,1610612750.0,Wiggins,Wiggins Bad Pass Turnover (P1.T3),3pt made,steal,0,Low
21600101,20,steal,1,PT09M45.00S,09:45,Q1 09:45,0,0,1610612751.0,Booker,Booker STEAL (2 STL),turnover,2pt made,0,Low
21600101,21,2pt,1,PT09M41.00S,09:41,Q1 09:41,11,4,1610612751.0,Booker,Booker  Running Dunk (2 PTS),steal,timeout,7,Low
21600101,22,timeout,1,PT09M30.00S,09:30,Q1 09:30,0,0,1610612750.0,,Timberwolves Timeout: Regular (Reg.1 Short 0),2pt made,foul,0,Low
21600101,24,foul,1,PT09M20.00S,09:20,Q1 09:20,0,0,1610612751.0,Hollis-Jefferson,Hollis-Jefferson S.FOUL (P1.T1) (N.Buchert),timeout,freethrow,0,Low
